transaction_id,user_id,timestamp,payment_method,amount,status,city,merchant_category,device_type
T000316,U0128,1/17/2024 0:24,UPI,18481.4,Success,Hyderabad,Education,Android
T000317,U0315,2/24/2024 1:53,Card,629.17,Success,Pune,Transport,Android
T000318,U0320,6/21/2024 15:46,Wallet,109.27,Success,Kolkata,Grocery,iOS
T000319,U0371,3/16/2024 8:00,Card,21322.27,Success,Mumbai,Entertainment,iOS
T000320,U0124,12/25/2024 6:04,Wallet,188.05,Success,Chennai,Shopping,Android
T000321,U0059,8/1/2024 8:51,UPI,358.45,Success,Bangalore,Food,Android
T000322,U0182,12/10/2024 4:56,Wallet,238.25,Success,Mumbai,Utilities,Web
T000323,U0218,8/26/2024 19:25,Wallet,783.26,Success,Mumbai,Entertainment,Android
T000324,U0219,7/21/2024 18:45,UPI,142.4,Success,Mumbai,Healthcare,Web
T000325,U0427,3/21/2024 0:24,UPI,478.14,Success,Bangalore,Fuel,Android
T000326,U0414,2/20/2024 1:17,UPI,2190.07,Failed,Chennai,Entertainment,Android
T000327,U0258,11/30/2024 2:02,UPI,7687.87,Success,Hyderabad,Transport,Android
T000328,U0098,11/12/2024 12:29,Card,56.93,Success,Chennai,Entertainment,iOS
T000329,U0046,2/21/2024 17:29,Card,349.25,Success,Bangalore,Shopping,Web
T000330,U0412,4/6/2024 16:01,UPI,522.64,Success,Chennai,Utilities,Android
T000331,U0212,2/14/2024 17:20,UPI,444.86,Success,Chennai,Shopping,Android
T000332,U0290,1/2/2024 7:22,UPI,146.9,Success,Kolkata,Grocery,iOS
T000333,U0275,3/6/2024 7:02,NetBanking,2041.96,Success,Pune,Transport,Android
T000334,U0490,10/6/2024 9:41,NetBanking,1172.13,Success,Chennai,Grocery,iOS
T000335,U0341,9/9/2024 23:57,Wallet,1569,Success,Hyderabad,Grocery,iOS
T000336,U0150,7/10/2024 6:30,UPI,185.47,Success,Bangalore,Food,iOS
T000337,U0462,7/1/2024 22:22,Card,121.77,Success,Hyderabad,Grocery,iOS
T000338,U0109,11/2/2024 23:45,Card,180.13,Success,Kolkata,Utilities,Android
T000339,U0319,11/10/2024 7:59,Card,188.51,Success,Mumbai,Food,Android
T000340,U0295,9/16/2024 12:59,NetBanking,226.73,Success,Pune,Shopping,iOS
T000341,U0465,2/21/2024 6:31,NetBanking,2026.37,Success,Hyderabad,Entertainment,Android
T000342,U0407,3/1/2024 17:53,Card,289.35,Success,Pune,Food,Android
T000343,U0416,1/12/2024 11:02,NetBanking,335.59,Success,Delhi,Education,Android
T000344,U0246,4/8/2024 5:13,UPI,481.94,Success,Pune,Food,Android
T000345,U0330,10/6/2024 2:38,Card,1529.9,Success,Ahmedabad,Food,Android
T000346,U0317,3/4/2024 2:04,UPI,785.71,Pending,Mumbai,Food,Web
T000347,U0193,5/4/2024 5:28,Wallet,352.96,Success,Mumbai,Utilities,iOS
T000348,U0073,8/7/2024 1:16,Card,443.38,Success,Kolkata,Fuel,iOS
T000349,U0425,9/24/2024 1:21,UPI,341.5,Success,Ahmedabad,Healthcare,Android
T000350,U0239,5/14/2024 3:23,Card,295.51,Success,Pune,Entertainment,Web
T000351,U0123,7/6/2024 15:48,UPI,207.73,Success,Delhi,Entertainment,Android
T000352,U0479,10/7/2024 9:33,NetBanking,2605.81,Success,Mumbai,Transport,Android
T000353,U0409,5/23/2024 16:00,Card,401.88,Success,Chennai,Fuel,iOS
T000354,U0192,4/24/2024 6:03,Card,19499.51,Success,Kolkata,Fuel,Android
T000355,U0346,11/9/2024 22:35,NetBanking,1267.26,Success,Ahmedabad,Transport,Android
T000356,U0313,12/20/2024 5:12,Wallet,440.89,Success,Mumbai,Grocery,Android
T000357,U0371,3/16/2024 11:34,UPI,1873.36,Failed,Delhi,Food,Android
T000358,U0480,6/19/2024 8:04,UPI,2559.42,Success,Kolkata,Entertainment,Android
T000359,U0375,1/12/2024 1:20,Card,386.53,Success,Pune,Healthcare,Android
T000360,U0096,3/1/2024 2:36,Card,436.15,Success,Ahmedabad,Transport,iOS
T000361,U0455,7/16/2024 8:35,Card,18550.43,Success,Delhi,Entertainment,Web
T000362,U0445,10/25/2024 1:59,Card,52.57,Success,Hyderabad,Food,Web
T000363,U0459,2/22/2024 6:52,Card,56.16,Success,Kolkata,Transport,Android
T000364,U0480,7/31/2024 4:30,UPI,1908.49,Success,Mumbai,Fuel,Android
T000365,U0061,9/30/2024 21:22,Card,368.33,Success,Ahmedabad,Grocery,Android
T000366,U0197,1/13/2024 22:22,UPI,2123.77,Pending,Chennai,Grocery,Android
T000367,U0182,10/22/2024 0:52,UPI,17173.65,Failed,Pune,Healthcare,Android
T000368,U0064,10/3/2024 22:33,Wallet,1637.93,Success,Pune,Grocery,Android
T000369,U0112,3/16/2024 23:49,Wallet,427.17,Success,Ahmedabad,Grocery,Android
T000370,U0230,4/7/2024 1:32,NetBanking,316.78,Success,Ahmedabad,Food,Android
T000371,U0116,7/22/2024 17:43,NetBanking,145.05,Success,Hyderabad,Education,Android
T000372,U0073,9/8/2024 1:21,UPI,16617.81,Success,Hyderabad,Entertainment,Android
T000373,U0309,11/23/2024 17:55,UPI,1265.13,Success,Kolkata,Grocery,Android
T000374,U0050,5/26/2024 0:10,NetBanking,247.31,Success,Ahmedabad,Transport,Android
T000375,U0407,3/11/2024 11:58,UPI,148.87,Success,Bangalore,Entertainment,Android
T000376,U0086,11/9/2024 0:31,Card,1178.41,Success,Delhi,Shopping,Android
T000377,U0266,9/30/2024 20:12,UPI,51.41,Success,Kolkata,Utilities,iOS
T000378,U0181,8/13/2024 22:07,UPI,1868.09,Success,Mumbai,Education,iOS
T000379,U0337,11/29/2024 9:31,NetBanking,285.24,Success,Pune,Fuel,iOS
T000380,U0249,1/21/2024 20:41,Card,14304.72,Success,Hyderabad,Food,iOS
T000381,U0390,9/16/2024 20:25,Card,24345.18,Success,Hyderabad,Healthcare,Android
T000382,U0120,10/4/2024 12:36,UPI,1516.39,Success,Pune,Transport,Android
T000383,U0318,4/28/2024 2:49,Card,2734.96,Success,Hyderabad,Shopping,Android
T000384,U0345,3/30/2024 11:18,UPI,443.33,Success,Kolkata,Grocery,Android
T000385,U0500,1/14/2024 5:04,UPI,299.45,Success,Delhi,Education,Android
T000386,U0264,5/11/2024 14:33,UPI,260.63,Failed,Mumbai,Healthcare,Android
T000387,U0401,2/17/2024 15:15,QR,229.04,Success,Hyderabad,Education,Android
T000388,U0467,10/13/2024 0:57,Card,398.1,Success,Chennai,Entertainment,Web
T000389,U0367,8/8/2024 4:41,Card,1340.02,Success,Chennai,Utilities,Android
T000390,U0155,3/21/2024 13:59,Card,638.81,Success,Chennai,Shopping,Android
T000391,U0407,9/29/2024 10:06,UPI,2567.15,Success,Delhi,Fuel,Android
T000392,U0305,7/21/2024 20:18,QR,1163.74,Success,Pune,Grocery,Android
T000393,U0293,4/11/2024 12:56,Wallet,1349.43,Success,Chennai,Utilities,Android
T000394,U0188,10/12/2024 0:44,Card,114.01,Success,Ahmedabad,Transport,Android
T000395,U0460,10/27/2024 12:38,NetBanking,912.21,Success,Kolkata,Transport,Android
T000396,U0237,3/10/2024 16:40,NetBanking,650.24,Success,Ahmedabad,Fuel,Web
T000397,U0005,9/26/2024 12:36,Card,53.1,Success,Mumbai,Education,iOS
T000398,U0340,5/25/2024 9:58,UPI,19053.66,Success,Hyderabad,Utilities,iOS
T000399,U0116,5/14/2024 9:31,UPI,102.62,Success,Kolkata,Utilities,Android
T000400,U0377,12/29/2024 6:28,Wallet,17490.55,Failed,Bangalore,Fuel,Android
T000401,U0151,8/5/2024 14:27,NetBanking,527.03,Success,Hyderabad,Shopping,Android
T000402,U0056,11/5/2024 17:13,QR,80.26,Success,Pune,Education,Android
T000403,U0379,10/23/2024 22:27,UPI,8712.76,Failed,Hyderabad,Transport,Android
T000404,U0247,11/10/2024 11:35,UPI,256.07,Success,Kolkata,Healthcare,
T000405,U0335,1/20/2024 1:43,UPI,407.27,Failed,Hyderabad,Food,iOS
T000406,U0496,10/3/2024 20:47,NetBanking,849,Success,Hyderabad,Food,Android
T000407,U0163,2/26/2024 5:42,UPI,357.74,Failed,Bangalore,Healthcare,Android
T000408,U0448,4/11/2024 23:34,QR,371.64,Success,Delhi,Fuel,Android
T000409,U0403,9/1/2024 10:55,Wallet,425.14,Success,Delhi,Grocery,Android
T000410,U0288,1/2/2024 9:53,UPI,346.17,Success,Delhi,Entertainment,Android
T000411,U0284,5/11/2024 18:58,NetBanking,19092.7,Success,Hyderabad,Grocery,iOS
T000412,U0364,4/27/2024 5:15,UPI,178.56,Success,Hyderabad,Education,iOS
T000413,U0171,5/27/2024 14:51,UPI,293.13,Success,Kolkata,Healthcare,Android
T000414,U0146,12/29/2024 15:49,UPI,188.81,Success,Delhi,Food,iOS
T000415,U0447,8/13/2024 4:51,UPI,435.74,Success,Pune,Education,Android
T000416,U0251,12/1/2024 15:10,UPI,5648.53,Success,Kolkata,Fuel,iOS
T000417,U0069,5/5/2024 17:06,UPI,399.33,Failed,Mumbai,Utilities,iOS
T000418,U0094,11/18/2024 21:30,Card,121.83,Success,Hyderabad,Shopping,Web
T000419,U0391,5/11/2024 14:02,UPI,174.97,Success,Ahmedabad,Food,Android
T000420,U0483,9/16/2024 5:39,Card,1284.27,Failed,Bangalore,Entertainment,Web
T000421,U0130,12/23/2024 19:47,UPI,172.17,Success,Ahmedabad,Food,Android
T000422,U0465,12/30/2024 7:55,UPI,983.12,Success,Hyderabad,Education,Android
T000423,U0458,11/21/2024 10:00,UPI,248.95,Success,Delhi,Shopping,iOS
T000424,U0027,8/14/2024 7:33,UPI,1402.69,Success,Hyderabad,Healthcare,Android
T000425,U0045,3/20/2024 6:52,Card,1149.57,Success,Bangalore,Utilities,Android
T000426,U0403,11/2/2024 1:05,NetBanking,113.5,Success,Kolkata,Shopping,Android
T000427,U0324,9/6/2024 11:49,QR,250.04,Success,Kolkata,Fuel,Android
T000428,U0189,9/9/2024 23:51,UPI,328.73,Success,Chennai,Education,Web
T000429,U0107,9/30/2024 10:26,Card,400.78,Success,Chennai,Food,iOS
T000430,U0181,4/29/2024 8:33,UPI,814.89,Success,Hyderabad,Fuel,Android
T000431,U0490,12/2/2024 5:54,Wallet,357.14,Success,Chennai,Transport,Android
T000432,U0361,7/7/2024 19:01,UPI,108.94,Success,Chennai,Grocery,Android
T000433,U0089,12/13/2024 4:53,UPI,2056.83,Success,Kolkata,Grocery,Android
T000434,U0124,9/30/2024 15:09,UPI,2913.26,Success,Bangalore,Entertainment,Android
T000435,U0280,6/16/2024 22:49,UPI,320.41,Success,Ahmedabad,Healthcare,iOS
T000436,U0420,1/14/2024 17:40,Wallet,2480.48,Success,Mumbai,Healthcare,Android
T000437,U0480,11/10/2024 21:04,UPI,347.83,Success,Pune,Food,iOS
T000438,U0142,4/27/2024 18:53,UPI,2578.8,Success,Hyderabad,Entertainment,Android
T000439,U0256,11/13/2024 7:40,UPI,56.14,Failed,Pune,Education,iOS
T000440,U0397,8/12/2024 0:38,Card,2530.65,Failed,Hyderabad,Utilities,Android
T000441,U0129,4/30/2024 5:19,UPI,423.38,Success,Ahmedabad,Fuel,iOS
T000442,U0451,11/25/2024 12:08,UPI,2648.89,Success,Chennai,Fuel,iOS
T000443,U0197,1/19/2024 6:27,UPI,12370.63,Success,Delhi,Utilities,Android
T000444,U0052,11/4/2024 16:01,UPI,297.97,Success,Hyderabad,Utilities,Android
T000445,U0211,8/1/2024 8:46,UPI,1084.35,Success,Pune,Grocery,Android
T000446,U0448,2/6/2024 6:04,UPI,326.14,Success,Pune,Transport,Android
T000447,U0359,9/17/2024 16:26,QR,396.7,Success,Hyderabad,Transport,Web
T000448,U0269,2/14/2024 20:30,Card,2070.3,Success,Mumbai,Healthcare,
T000449,U0429,6/11/2024 1:08,UPI,205.53,Success,Pune,Fuel,iOS
T000450,U0273,8/25/2024 8:33,UPI,230.32,Success,Mumbai,Shopping,Android
T000451,U0244,11/10/2024 7:36,UPI,473.23,Success,Mumbai,Utilities,Android
T000452,U0381,4/1/2024 3:44,UPI,1479.36,Success,Delhi,Healthcare,Android
T000453,U0001,5/24/2024 5:42,Wallet,309.64,Success,Delhi,Utilities,Android
T000454,U0413,5/21/2024 9:34,Wallet,217.2,Success,Ahmedabad,Education,Android
T000455,U0030,4/12/2024 11:46,UPI,462.1,Success,Hyderabad,Food,Android
T000456,U0346,4/18/2024 21:04,UPI,321.5,Success,Pune,Shopping,Android
T000457,U0426,8/22/2024 9:45,UPI,328.07,Success,Hyderabad,Food,Android
T000458,U0117,4/27/2024 2:23,Wallet,102.41,Success,Pune,Shopping,Web
T000459,U0364,3/14/2024 22:54,UPI,139.74,Success,Mumbai,Healthcare,Android
T000460,U0185,12/1/2024 18:37,UPI,2012.72,Failed,Chennai,Healthcare,Android
T000461,U0215,11/18/2024 17:28,Card,152.05,Success,Kolkata,Fuel,Android
T000462,U0348,4/8/2024 3:12,UPI,229.01,Success,Kolkata,Entertainment,Android
T000463,U0179,4/27/2024 21:46,UPI,15273.22,Success,Chennai,Education,Android
T000464,U0102,4/10/2024 17:50,UPI,613.96,Success,Ahmedabad,Food,Android
T000465,U0012,4/6/2024 15:46,Card,915.19,Success,Hyderabad,Utilities,Android
T000466,U0141,9/15/2024 15:35,Wallet,51.88,Success,Kolkata,Utilities,Android
T000467,U0468,3/15/2024 6:31,UPI,2891.8,Success,Ahmedabad,Education,Android
T000468,U0269,9/27/2024 12:04,UPI,408.88,Success,Kolkata,Grocery,Android
T000469,U0439,2/28/2024 10:47,Card,359.28,Success,Chennai,Fuel,iOS
T000470,U0214,2/29/2024 20:54,UPI,414.71,Success,Bangalore,Entertainment,iOS
T000471,U0177,7/21/2024 10:02,Card,237.12,Success,Pune,Healthcare,Android
T000472,U0496,6/12/2024 19:08,UPI,22351.23,Success,Chennai,Utilities,Android
T000473,U0151,10/23/2024 0:27,Card,238.28,Success,Chennai,Shopping,Android
T000474,U0407,5/4/2024 19:09,Wallet,563,Success,Bangalore,Healthcare,Android
T000475,U0245,8/31/2024 3:07,UPI,280.93,Success,Pune,Shopping,Android
T000476,U0028,10/20/2024 1:26,UPI,236.98,Success,Delhi,Grocery,Web
T000477,U0373,5/24/2024 3:13,UPI,371.49,Success,Chennai,Entertainment,Android
T000478,U0433,4/23/2024 19:56,UPI,2067.42,Success,Pune,Fuel,Android
T000479,U0042,2/24/2024 13:33,UPI,405.81,Success,Hyderabad,Healthcare,Android
T000480,U0048,9/27/2024 23:57,UPI,283.13,Success,Chennai,Entertainment,Android
T000481,U0009,7/23/2024 13:06,Card,59.06,Failed,Bangalore,Grocery,iOS
T000482,U0093,4/12/2024 1:12,UPI,143.78,Success,Ahmedabad,Utilities,Android
T000483,U0267,4/4/2024 12:02,NetBanking,10844.57,Success,Chennai,Entertainment,Android
T000484,U0246,8/8/2024 8:20,NetBanking,411.69,Success,Hyderabad,Education,Android
T000485,U0287,8/21/2024 17:04,UPI,2913.02,Success,Kolkata,Healthcare,Android
T000486,U0099,10/4/2024 22:57,UPI,336.23,Success,Pune,Transport,iOS
T000487,U0015,3/4/2024 13:49,UPI,114.42,Success,Chennai,Utilities,Web
T000488,U0232,11/11/2024 18:36,UPI,1864.81,Success,Mumbai,Grocery,Android
T000489,U0006,5/20/2024 7:47,UPI,197.67,Success,Kolkata,Fuel,Android
T000490,U0284,10/1/2024 10:50,UPI,250.43,Success,Delhi,Transport,iOS
T000491,U0112,1/21/2024 20:32,Card,1994.6,Success,Delhi,Fuel,Android
T000492,U0104,1/16/2024 3:22,Card,1458.49,Success,Hyderabad,Food,Android
T000493,U0484,6/13/2024 2:24,UPI,23514.76,Success,Delhi,Entertainment,Android
T000494,U0368,3/26/2024 2:05,NetBanking,186.91,Success,Mumbai,Healthcare,Android
T000495,U0050,11/12/2024 22:50,UPI,5910.33,Success,Hyderabad,Entertainment,Android
T000496,U0001,3/14/2024 7:09,UPI,1801.36,Success,Kolkata,Utilities,Android
T000497,U0392,10/31/2024 17:26,UPI,348.42,Success,Hyderabad,Healthcare,Android
T000498,U0272,3/24/2024 12:16,Wallet,256.11,Success,Mumbai,Healthcare,Android
T000499,U0473,10/4/2024 2:58,UPI,1926.9,Success,Mumbai,Utilities,Android
T000500,U0342,1/7/2024 10:23,UPI,2332.15,Success,Kolkata,Food,iOS
T000501,U0132,8/15/2024 16:32,UPI,2277.5,Success,Bangalore,Healthcare,Android
T000502,U0290,12/11/2024 18:15,Card,702.91,Success,Delhi,Education,iOS
T000503,U0465,4/12/2024 22:25,Card,1837.42,Success,Mumbai,Education,iOS
T000504,U0470,3/3/2024 3:28,Wallet,435.89,Pending,Delhi,Fuel,Android
T000505,U0198,3/10/2024 6:02,NetBanking,496.35,Success,Kolkata,Fuel,Android
T000506,U0185,4/24/2024 6:18,UPI,2943.74,Success,Mumbai,Grocery,iOS
T000507,U0158,10/2/2024 8:48,Card,21574.93,Pending,Delhi,Transport,Android
T000508,U0057,1/12/2024 2:12,UPI,69.23,Success,Chennai,Shopping,iOS
T000509,U0492,5/7/2024 19:24,NetBanking,23565.5,Success,Chennai,Education,Web
T000510,U0181,5/25/2024 20:44,Wallet,478.63,Success,Mumbai,Grocery,Android
T000511,U0485,3/25/2024 7:43,Card,340.49,Success,Mumbai,Healthcare,Android
T000512,U0279,9/30/2024 17:06,UPI,479.13,Failed,Ahmedabad,Utilities,iOS
T000513,U0130,10/10/2024 12:21,Card,1694.36,Success,Delhi,Education,Android
T000514,U0097,1/29/2024 1:02,Wallet,2241.4,Success,Hyderabad,Entertainment,Android
T000515,U0103,4/8/2024 10:52,UPI,416.47,Success,Kolkata,Fuel,Android
T000516,U0056,1/29/2024 13:08,Card,1010.22,Success,Mumbai,Entertainment,Android
T000517,U0013,12/13/2024 13:58,UPI,1939.46,Success,Ahmedabad,Shopping,Android
T000518,U0429,11/15/2024 12:43,UPI,90.39,Success,Pune,Transport,Android
T000519,U0337,4/15/2024 0:32,UPI,2353.92,Failed,Ahmedabad,Food,Android
T000520,U0496,8/16/2024 1:45,NetBanking,10454.12,Success,Bangalore,Transport,Android
T000521,U0107,5/15/2024 18:06,UPI,147.46,Success,Mumbai,Food,Android
T000522,U0181,5/21/2024 0:38,UPI,306.03,Failed,Delhi,Food,iOS
T000523,U0355,3/10/2024 6:12,Card,2354.07,Failed,Pune,Food,Android
T000524,U0266,1/1/2024 8:16,Card,387.03,Success,Chennai,Education,Android
T000525,U0121,10/27/2024 4:29,UPI,1489.44,Success,Chennai,Food,iOS
T000526,U0216,2/18/2024 23:00,UPI,3863.83,Success,Kolkata,Education,Android
T000527,U0304,7/7/2024 4:13,Card,1730.91,Success,Pune,Fuel,Android
T000528,U0238,10/22/2024 7:32,UPI,98.67,Success,Ahmedabad,Education,Android
T000529,U0019,7/21/2024 3:59,UPI,87.92,Success,Delhi,Shopping,iOS
T000530,U0293,4/5/2024 9:29,Wallet,145.29,Success,Ahmedabad,Transport,iOS
T000531,U0119,12/27/2024 7:59,Card,1147.26,Failed,Chennai,Fuel,Android
T000532,U0371,10/10/2024 22:04,Wallet,16578.27,Success,Hyderabad,Fuel,Web
T000533,U0081,4/28/2024 10:15,Wallet,350.01,Success,Ahmedabad,Shopping,iOS
T000534,U0469,1/25/2024 4:53,UPI,1766.71,Success,Pune,Shopping,Android
T000535,U0478,6/7/2024 2:06,NetBanking,2311.74,Success,Pune,Education,Android
T000536,U0390,10/22/2024 6:32,Wallet,196.07,Success,Chennai,Education,Android
T000537,U0443,3/28/2024 0:06,UPI,426.86,Success,Bangalore,Utilities,Android
T000538,U0226,7/11/2024 8:32,UPI,612.88,Success,Mumbai,Food,Android
T000539,U0084,7/6/2024 5:01,NetBanking,1375.5,Success,Hyderabad,Education,iOS
T000540,U0139,3/9/2024 1:54,QR,2252.16,Success,Hyderabad,Fuel,Android
T000541,U0251,2/3/2024 5:23,UPI,238.61,Success,Mumbai,Healthcare,Android
T000542,U0285,3/19/2024 0:00,NetBanking,3352.62,Success,Hyderabad,Shopping,Android
T000543,U0258,5/16/2024 3:18,Card,815.29,Failed,Ahmedabad,Shopping,Android
T000544,U0459,2/10/2024 8:03,Card,2612.43,Success,Bangalore,Fuel,Android
T000545,U0240,11/15/2024 3:26,Card,151.61,Success,Ahmedabad,Food,Web
T000546,U0424,5/23/2024 4:47,UPI,396.08,Success,Chennai,Shopping,Android
T000547,U0353,2/8/2024 5:32,Wallet,5656.43,Success,Mumbai,Education,Web
T000548,U0368,1/28/2024 23:26,UPI,1330.43,Failed,Ahmedabad,Fuel,Android
T000549,U0377,3/1/2024 7:26,Card,9698.79,Success,Mumbai,Transport,Android
T000550,U0215,4/19/2024 10:49,UPI,338.17,Success,Chennai,Education,Android
T000551,U0462,6/4/2024 14:24,UPI,159.14,Success,Mumbai,Food,Android
T000552,U0218,2/22/2024 5:45,UPI,312.49,Success,Pune,Education,Android
T000553,U0433,2/22/2024 21:12,UPI,53.31,Success,Kolkata,Transport,Android
T000554,U0299,4/6/2024 16:57,NetBanking,211.87,Success,Ahmedabad,Entertainment,iOS
T000555,U0369,9/10/2024 10:13,NetBanking,777.88,Pending,Bangalore,Education,Android
T000556,U0084,4/28/2024 19:52,QR,180.89,Success,Mumbai,Entertainment,Android
T000557,U0308,8/12/2024 5:41,UPI,124.78,Success,Mumbai,Utilities,Android
T000558,U0453,9/1/2024 18:18,UPI,625.44,Success,Kolkata,Shopping,iOS
T000559,U0049,11/5/2024 6:47,UPI,134.96,Success,Delhi,Entertainment,Android
T000560,U0141,7/21/2024 16:31,Wallet,406.4,Success,Chennai,Food,iOS
T000561,U0219,10/10/2024 2:06,NetBanking,626.27,Success,Hyderabad,Transport,Android
T000562,U0431,3/5/2024 15:16,QR,369.05,Success,Ahmedabad,Fuel,iOS
T000563,U0237,5/11/2024 14:44,UPI,2674.2,Success,Pune,Fuel,Android
T000564,U0497,6/15/2024 7:12,Card,2199.26,Success,Delhi,Entertainment,iOS
T000565,U0283,5/23/2024 15:32,UPI,379.92,Success,Chennai,Education,Android
T000566,U0429,2/20/2024 16:06,QR,274.25,Success,Pune,Shopping,Android
T000567,U0057,7/14/2024 21:29,Wallet,397.47,Success,Bangalore,Utilities,iOS
T000568,U0408,9/3/2024 3:54,Wallet,2263.73,Success,Mumbai,Education,Android
T000569,U0146,2/22/2024 1:48,QR,848.63,Success,Pune,Grocery,Android
T000570,U0402,11/14/2024 18:16,UPI,24268.15,Success,Hyderabad,Entertainment,iOS
T000571,U0448,10/22/2024 5:37,NetBanking,127.86,Success,Kolkata,Entertainment,iOS
T000572,U0217,4/4/2024 23:32,Card,2277.9,Success,Kolkata,Grocery,iOS
T000573,U0463,11/5/2024 19:39,Wallet,232.3,Success,Kolkata,Education,Android
T000574,U0498,4/28/2024 22:32,QR,227.94,Success,Ahmedabad,Fuel,Web
T000575,U0342,1/10/2024 1:20,UPI,1050.23,Success,Mumbai,Education,iOS
T000576,U0052,5/9/2024 12:18,Card,1772.84,Success,Ahmedabad,Fuel,iOS
T000577,U0357,10/2/2024 6:16,Card,1580.58,Success,Hyderabad,Healthcare,iOS
T000578,U0232,10/17/2024 9:14,UPI,,Success,Mumbai,Healthcare,Android
T000579,U0439,5/20/2024 23:58,UPI,377.16,Success,Hyderabad,Transport,Android
T000580,U0057,3/30/2024 9:17,UPI,1151.77,Success,Hyderabad,Transport,Android
T000581,U0116,6/4/2024 5:41,UPI,252.17,Success,Bangalore,Utilities,Android
T000582,U0464,5/31/2024 12:18,Wallet,908.88,Success,Pune,Grocery,iOS
T000583,U0340,8/16/2024 5:08,UPI,2411.94,Success,Hyderabad,Education,iOS
T000584,U0374,6/14/2024 3:33,NetBanking,12504.23,Success,Kolkata,Food,Android
T000585,U0358,8/31/2024 2:34,UPI,350.12,Success,Kolkata,Entertainment,Android
T000586,U0347,6/10/2024 5:32,UPI,165.87,Success,Kolkata,Grocery,Web
T000587,U0224,12/25/2024 5:33,Wallet,469.56,Success,Pune,Fuel,iOS
T000588,U0029,2/18/2024 22:51,Card,83.73,Pending,Mumbai,Entertainment,iOS
T000589,U0338,8/2/2024 23:17,Wallet,342.58,Success,Delhi,Fuel,Android
T000590,U0126,11/3/2024 12:54,Wallet,20253.97,Success,Mumbai,Entertainment,Android
T000591,U0049,4/24/2024 0:12,QR,1388.21,Success,Pune,Transport,Android
T000592,U0271,12/17/2024 13:47,UPI,24401.46,Success,Delhi,Shopping,iOS
T000593,U0155,2/17/2024 1:43,Wallet,111.75,Success,Kolkata,Healthcare,Android
T000594,U0371,10/27/2024 17:12,Card,71.94,Success,Ahmedabad,Utilities,Android
T000595,U0154,6/4/2024 0:55,Wallet,134.7,Success,Ahmedabad,Healthcare,Android
T000596,U0166,12/13/2024 18:10,QR,177.83,Success,Chennai,Transport,iOS
T000597,U0389,5/3/2024 17:11,UPI,824.64,Success,Chennai,Education,Android
T000598,U0436,7/22/2024 4:59,UPI,2442.23,Success,Mumbai,Healthcare,iOS
T000599,U0103,9/5/2024 6:41,UPI,191.37,Success,Kolkata,Fuel,iOS
T000600,U0331,12/3/2024 14:27,UPI,1029.29,Success,Bangalore,Entertainment,Web
T000601,U0016,7/3/2024 22:20,Wallet,2208.57,Success,Delhi,Entertainment,Android
T000602,U0483,3/8/2024 11:44,QR,182.67,Success,Delhi,Education,iOS
T000603,U0161,4/5/2024 1:46,NetBanking,1057.72,Success,Ahmedabad,Food,Android
